bank_id,category_id,offer_title,merchant_details,offer_details_1,offer_details_2,offer_validity,discount,image_url,more_details_url,merchant_contact
10,2,SPECIAL SAVINGS at Best Western Elyon Colombo,Best Western Elyon Colombo,"Enjoy special savings with your Nations Trust Bank American Express Credit Cards

10% savings on deluxe rooms (BB/HB/FB Basis) 
10% savings on beverages
10% savings on the à la carte menu

Valid from 1st January 2025 to 31st December 2025

For reservations, email to resmgr@bestwesterncolombo.com, with copies to sales@bestwesterncolombo.com & invoicing@bestweterncolombo.com","Child Policy on accommodation
Children aged 0-5 years sharing with their parents-stay free of charge.
Children aged 06-12 years -25% on sharing double room rate. (Sharing parents Bed / on the basis booked)
Please note Hotel will be compelled to strictly comply with Government Regulations relating to the serving of Alcohol + Meats + Entertainment on days of abstinence declare by the state
Booking Policy
50% advance payment is necessary to secure a firm booking.
Until the advance payment is received, rooms will be subject to availability, and we cannot guarantee a tentative block.
Check-in Time - 02.00 p.m. / Check-out Time - 12.00 noon
Early Check-in & Late Check-out Policy
Late check-out charges, subject to availability, are as follows:
Between 12:00 PM and 6:00 PM: Half of the room rate applied on a room-only basis.
After 6:00 PM: 100% of the room rate
Early check-in charges, subject to availability, are outlined as follows:
Arrivals prior to 09:00 AM will incur charges equivalent to the previous night's stay.
Check-ins between 09:00 AM and 12:00 PM will be billed at half the applicable room rate.
Accommodations for drivers are not provided on the premises.
Cancellation Policy
In case of cancellation, a 50% charge based on the booking will apply for cancellations made prior to 48 hours.
For cancellations made within 48 hours of the booking, a 100% charge based on the booked basis will be applied.
Reservation Process
Please send all reservation requests to resmgr@bestwesterncolombo.com, with copies to sales@bestwesterncolombo.com & invoicing@bestweterncolombo.com
Please send all inquiries related to Sales & Marketing- Ms.Roshi Lokuge - sales@bestwesterncolombo.com
Payments
Payments to be made prior to arrival by cash.
Please note cheque payment should be done three working days prior to arrival
Bank Details
Cheque to be drawn in favor of - Elyon Colombo (Pvt) Ltd
Beneficiaries Name - Elyon Colombo (Pvt) Ltd
Bank - Nation Trust Bank - Narahenpita
Account Number - 100810007391
Other Terms & Conditions
The presence of the cardholder is mandatory during check-in.
Full payment for the reservation must be completed using the same credit card used for booking.
Each cardholder is limited to booking a maximum of 02 rooms
This offer cannot be combined with any other existing promotions at the hotel.
Room bookings are subject to availability.",Valid from 1st January 2025 to 31st December 2025,SPECIAL SAVINGS,https://www.americanexpress.lk/images/Best_Western_2.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/best-western-elyon-colombo,
10,2,15% SAVINGS at Araliya Red Hotel,Araliya Red Hotel,"Enjoy 15% savings with your Nations Trust Bank American Express Credit card

Valid till 31st March 2025

For reservations, call  0704700829/0522226000","Not Applicable for the family room
Booking should be under the cardmember
Payments to be made on arrival
Check-in time 02.00 pm and Checkout before 12.00 pm.",Valid till 31st March 2025,15% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Araliya_Red_Logo.png,https://www.americanexpress.lk/en/offers/lodging-offers/araliya-red-hotel,0704700829
10,2,25% SAVINGS at Regal Reseau Hotel & Spa,Regal Reseau Hotel & Spa,"Enjoy 25% savings with your Nations Trust Bank American Express Credit Card

Valid on rack rate

Valid till 30th April 2025

For reservations, call 0777744498",Offer Will Not Stack With Other Hotel Promotions,Valid till 30th April 2025,25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/New_Project_-_2022-06-29T155621154.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/regal-reseau-hotel-spa,0777744498
10,2,10% SAVINGS at The Palms Beruwala,The Palms Beruwala,"Enjoy 10% savings with your Nations Trust Bank American Express Credit Card

Valid till 20th January 2025

For reservations, call 0706595665 or Email reservations@forthotels.lk","Child Policy
For children between 5 to 11 years, child food supplement will be LKR 5000 per child and sharing parent’s bed.
Children above 11 years of age will be considered as adults.
Below 5 years of age will not have any additional charges up to 1 child
Extra bed cost: LKR 3,000
Confirmation and payment terms
A 50% advance payment is a must to secure the booking.
Final bill settlement must be made to the hotel by said Credit Card up on Arrival.
Card holder must stay.
Only 5 rooms per card can be booked.
Final count to be confirmed seven days prior to event after that any decrease in count cannot be accepted.
Advance Deposits are non-refundable and non-transferrable.
The hotel does not accept cheques as a method of payment.
Rooms will be reserved on first come first serve basis.
Offer not Valid for corporate outings, Day Outings and this offer cannot be combined with any other offer.
Hotel has the right to blackout dates on long weekends.
National Identity Cards must be presented at the check-in.",Valid till 20th January 2025,10% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/TPB_Logo_With-white-BG.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/the-palms-beruwala,0706595665
10,2,10% SAVINGS at Club Palm Bay Hotel - Marawila,Club Palm Bay Hotel - Marawila,"Enjoy 10% savings with your Nations Trust Bank American Express Credit Card

Valid till 20th January 2025

For reservations, call 0703915798 or Email - reservations@clubpalmbay.lk","Child Policy
For children between 5 to 11 years, child food supplement will be LKR 5000 per child and sharing parent’s bed.
Children above 11 years of age will be considered as adults.
Below 5 years of age will not have any additional charges up to 1 child
Extra bed cost: LKR 3,000
Confirmation and payment terms
A 50% advance payment is a must to secure the booking.
Final bill settlement must be made to the hotel by said Credit Card up on Arrival.
Card holder must stay.
Only 5 rooms per card can be booked.
Final count to be confirmed seven days prior to event after that any decrease in count cannot be accepted.
Advance Deposits are non-refundable and non-transferrable.
The hotel does not accept cheques as a method of payment.
Rooms will be reserved on first come first serve basis.
Offer not Valid for corporate outings, Day Outings and this offer cannot be combined with any other offer.
Hotel has the right to blackout dates on long weekends.
National Identity Cards must be presented at the check-in.",Valid till 20th January 2025,10% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/CPB_Logo_With-white-BG.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/club-palm-bay-hotel,0703915798
10,2,20% SAVINGS at Mount Lavinia Hotel,Mount Lavinia Hotel,"Enjoy 20% savings on overnight stays with your Nations Trust Bank American Express Credit Card

Valid for overnight stays on HB and FB 
 
Valid from 1st January to 31st January 2025

For reservations,

Call: 0112711711
Email - reservation@mountlaviniahotel.com",,Valid from 1st January to 31st January 2025,20% SAVINGS,https://www.americanexpress.lk/images/specialOffers-bk/mounthotel_600x600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/mount-lavinia-hotel,0112711711
10,2,25% SAVINGS at Lankaila Hotels - Mazarine Surf Suites,Lankaila Hotels - Mazarine Surf Suites,"Enjoy 25% savings with your Nations Trust Bank American Express Credit Card

Validity period: till 30th April 2025.

Exclusion period: from 20th December 2024 to 10th of January 2025

For reservations,

Call:  0701725959
Email: sales1@lankailahotels.com / sales2@lankailahotels.com / reservations@lankailahotels.com",Valid for local residents only,Valid till 30th April 2025,25% SAVINGS,https://www.americanexpress.lk/images/offers/Mazarine_Surf_Suites_-_Hiriketiya.jpeg,https://www.americanexpress.lk/en/offers/lodging-offers/lankaila-hotels-mazarine-surf-suites,0701725959
10,2,25% SAVINGS at Lankaila Hotels - Oga Reach,Lankaila Hotels - Oga Reach,"Enjoy 25% savings with your Nations Trust Bank American Express Credit Card

Validity period: till 30th April 2025

Exclusion period: from 20th December 2024 to 10th of January 2025

For reservations,

Call:  0701725959
Email: sales1@lankailahotels.com / sales2@lankailahotels.com / reservations@lankailahotels.com",Valid for local residents only,Valid till 30th April 2025,25% SAVINGS,https://www.americanexpress.lk/images/offers/Oga_Reach.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/lankaila-hotels-oga-reach,0701725959
10,2,15% SAVINGS at Range Kandy,Range Kandy,"Enjoy 15% savings on BB basis with your Nations Trust Bank American Express Credit Card

Valid till 31st Jan 2025

Reservations -  Call 0770258258 or Email - reservations@therange.lk",,Valid till 31st January 2025,15% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Range-Kandy-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/range-kandy,0770258258
10,2,10% SAVINGS at Clover Banquets & Resorts,Clover Banquets & Resorts,"Enjoy 3% savings with Nations Trust Bank American Express

Valid on the total bill value for banquet functions with 150-250 guests

Additional 5% savings for banquet functions with over 250 guests

Valid till 31st July 2025

For reservations, call 076 298 0606, 076 498 0606, and 076 282 0606",,Valid till 31st July 2025,10% SAVINGS,https://www.americanexpress.lk/images/Clover.png,https://www.americanexpress.lk/en/offers/lodging-offers/clover-banquets-resorts,0762980606
10,2,UP TO 25% SAVINGS at Oak Ray Regency – Kandy,Oak Ray Regency – Kandy,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers-bk/lodging/Oak-Regency-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/oak-ray-regency-kandy,0772208699
10,2,UP TO 25% SAVINGS at Oak Ray Serene Garden,Oak Ray Serene Garden,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Oak-serene-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/serene-garden,0772208699
10,2,UP TO 25% SAVINGS at Fresco Water Villa – Sigiriya,Fresco Water Villa – Sigiriya,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid from 1st November to 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Fresco-600-x600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/fresco-water-villa-sigiriya-3,0772208699
10,2,UP TO 25% SAVINGS at Oak Ray Elephant Lake – Sigiriya,Oak Ray Elephant Lake – Sigiriya,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Oak-Elephant-lake-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/oak-ray-elephant-lake-sigiriya,0772208699
10,2,UP TO 25% SAVINGS at Liyya Water Villa – Dambulla,Liyya Water Villa – Dambulla,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Liyya-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/liyya-water-villa-dambulla,0772208699
10,2,UP TO 25% SAVINGS at Oak Ray Summer Hill Breeze – Nuwara Eliya,Oak Ray Summer Hill Breeze – Nuwara Eliya,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till to 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Oak-Summer-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/oak-ray-summer-hill-breeze-nuwara-eliya,0772208699
10,2,UP TO 25% SAVINGS at Oak Ray Heritage,Oak Ray Heritage,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Oak-Heritage-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/oak-ray-heritage,0772208699
10,2,UP TO 25% SAVINGS at Oak Ray Tea Bush – Ramboda,Oak Ray Tea Bush – Ramboda,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Cards

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Teabush-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/oak-ray-tea-bush-ramboda,0772208699
10,2,UP TO 25% SAVINGS at Oak Ray Ella Gap - Ella,Oak Ray Ella Gap - Ella,"Enjoy up to 25% savings with your Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Oak-Ellagap-600-x-600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/oak-ray-ella-gap-ella,0772208699
10,2,UP TO 25% SAVINGS at Rain Tree by Oak Ray,Rain Tree by Oak Ray,"Enjoy up to 25% savings with Nations Trust Bank American Express Credit Card

25% savings on FB DBL
20% savings on FB TPL

Valid till 30th April 2025

For reservations, Call 0772208699",,Valid till 30th April 2025,UP TO 25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/WhatsApp_Image_2025-01-10_at_145056.jpeg,https://www.americanexpress.lk/en/offers/lodging-offers/rain-tree-by-oak-ray,0772208699
10,2,UP TO 35% SAVINGS at Sigiriya Jungles,Sigiriya Jungles,"Enjoy up to 35% savings with your Nations Trust Bank American Express Credit Card

35% on weekdays
30% on weekends and holidays

Valid for stays on HB or FB basis

Valid till 28th February 2025

For reservations,

Call: 0114 508 508
E-mail: reservations@sigiriyajungles.com
Visit sigiriyajungles.com",,Valid till 28th February 2025,UP TO 35% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/sigiriya.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/sigiriya-jungles,0114508508
10,2,10% SAVINGS at WildEscape - Yala Blocks 3&5,WildEscape - Yala Blocks 3&5,"Enjoy 10% savings with your Nations Trust Bank American Express Credit Card

Valid for reservation of entire villa (14 pax)

Valid till 28th February 2025

For reservations, Call 0114508508",,Valid till 28th February 2025,10% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/Wild_Escapes_yala.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/wildescape-buttala,0114508508
10,2,15% SAVINGS at Amagi Aria,Amagi Aria,"Enjoy 15% savings with your Nations Trust Bank American Express Credit Card

Valid for HB and FB rates

Valid till 31st January 2025

For reservations, call 0703569178, 0716007711 or 0707007711",,Valid till 31st January 2025,15% SAVINGS,https://www.americanexpress.lk/images/amagi.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/amagi-aria,0703569178
10,2,15% SAVINGS at Amagi Beach,Amagi Beach,"Enjoy 15% savings with your Nations Trust Bank American Express Credit Card

Valid for HB and FB rates

Valid till 31st January 2025

For reservations, call 0703302126",,Valid till 31st January 2025,15% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/amagi_aria.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/amagi-beach,0703302126
10,2,35% SAVINGS at Tropical Life Resort and Spa - Dambulla,Tropical Life Resort and Spa - Dambulla,"Enjoy 35% savings with Nations Trust Bank American Express Credit Card

Valid on FB & HB bookings

Valid till 30th March 2025

For reservations, call 0662030300 / 0773155315",,Valid till 30th March 2025,35% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/tropicallifedambulla_600x600.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/tropical-life-resort-and-spa-dambulla-2,0662030300
10,2,30% SAVINGS at Bolagala Agro Floating Resort,Bolagala Agro Floating Resort,"Enjoy 30% savings with Nations Trust Bank American Express Credit Cards

Valid from 10th January 2025 to 31st March 2025

For reservations,
Call: 0312030800
Email: reservations@bolagala.com",,Valid from 10th January to 31st March 2025,30% SAVINGS,https://www.americanexpress.lk/images/specialOffers/lodging/thumbnail_IMG_6580.jpg,https://www.americanexpress.lk/en/offers/lodging-offers/bolagala-agro-floating-resort,0312030800
10,3,25% SAVINGS at Keells,Keells,"Enjoy 25% savings with your Nations Trust Bank American Express Credit card

Valid on fresh vegetables, fruits, seafood & fresh meat

Minimum bill value: LKR 5,000

Maximum savings: LKR 1,500

Valid every Monday from 6th January to 27th January 2025",,Valid every Monday from 6th January to 27th January 2025,25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/supermarket/Keells.jpg,https://www.americanexpress.lk/en/offers/supermarket-offers/keells-23,
10,3,UP TO 20% SAVINGS at Cargills Food City,Cargills Food City,"Enjoy up to 20% savings with Nations Trust Bank American Express Credit Card

20% savings on the dairy category every Wednesday

Valid for bills above LKR 6,000
Maximum savings: LKR 1,500
Offer is not valid for ice-cream
One transaction per card holder per day

Valid on 8th, 15th, 22nd & 29th January 2025

For the valid offer items, click here

10% savings on the total bill 
Minimum bill value: LKR 10,000
Maximum savings: LKR 1,500
Offer is not valid for liquor, tobacco, utility bill payments & gift vouchers
One transaction per card holder per day

Valid only on 31st January 2025","Maximum quantity of 3kg/ units per item.
If the discount amount received by the Customer exceeds the maximum discount (LKR 1,500/-) offered for this promotion, the Nations Trust Bank PLC have the right to recover the excess amount of discount which has been offered to the Cardmember’s Card account during the promotional period",Valid till 31st January 2025,UP TO 20% SAVINGS,https://www.americanexpress.lk/images/specialOffers/supermarket/IMG-20250103-WA0002.jpg,https://www.americanexpress.lk/en/offers/supermarket-offers/cargills-foodcity-5,
10,3,25% SAVINGS at GLOMARK,GLOMARK,"Enjoy 25% savings with Nations Trust Bank American Express Card

Conditions,

Valid for bills above LKR 7,500
Maximum savings: LKR 5,000
Maximum 5 units/ 5kg per product
One transaction per card, per day

Excluding categories - Milk Foods, Eggs, Milk powder, Over the counter products, Malt products, Infant foods, Hot Foods, Whole chicken, Sugar, Flour, Rice, Pulses, Coconuts, Liquor, Tobacco, Gift vouchers, Electronics, Hampers, Pharmaceuticals, & Furniture

Visit click here

Valid only on 17th January 2025",,Valid only on 17th January 2025,25% SAVINGS,https://www.americanexpress.lk/images/specialOffers/supermarket/Artboard_1.png,https://www.americanexpress.lk/en/offers/supermarket-offers/glomark-3,
10,3,15% SAVINGS at Finagle Lanka (Pvt) Ltd,Finagle Lanka (Pvt) Ltd,"Enjoy 15% savings with your Nations Trust Bank American Express Credit Card

Valid on bills above LKR 3,000

Valid from 10th to 20th January 2025

Outlets,

Pelawatte-0117460888
Jawatta-0767611761
Dehiwala-0771711710
Borella-0773373370
Colpetty-0777217211
Nugegoda-0777488748
Kelaniya-0778333833
Wattala-0777227229
Malabe-0777207720",,Valid till 20th February 2025,15% SAVINGS,https://www.americanexpress.lk/images/offers/dining/Finagle.jpg,https://www.americanexpress.lk/en/offers/supermarket-offers/finagle-lanka-pvt-ltd-2,
10,4,20% SAVINGS at Street 82,Street 82,"Enjoy 20% savings with your Nations Trust Bank American Express Credit Card

Valid both online & Offline

Valid on Orange Tag products only (Offer valid on selected items over 300 items listed)

Valid from 2nd to 5th January & 23rd to 26th January",,Valid from 2nd to 5th & 23rd to 26th January 2025,20% SAVINGS,https://www.americanexpress.lk/images/specialOffers/clothing/Street82.jpg,https://www.americanexpress.lk/en/offers/clothing-offers/street-82,
